"217.196.113.136";"01/Apr/2011:13:54:03";200;"0.011";"GET /sites/default/files/garland_logo.png HTTP/1.1";304;0;"http://dev.aurem.cz:8010/uvod";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:13:54:03";200;"0.015";"GET /sites/default/files/color/garland-54b3a54a/bg-navigation-item-hover.png HTTP/1.1";304;0;"http://dev.aurem.cz:8010/uvod";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:13:54:03";200;"0.015";"GET /sites/default/files/color/garland-54b3a54a/bg-navigation-item.png HTTP/1.1";304;0;"http://dev.aurem.cz:8010/uvod";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:13:54:03";200;"0.012";"GET /sites/default/files/color/garland-54b3a54a/menu-leaf.gif HTTP/1.1";304;0;"http://dev.aurem.cz:8010/uvod";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:13:54:03";200;"0.008";"GET /modules/openid/login-bg.png HTTP/1.1";304;0;"http://dev.aurem.cz:8010/uvod";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:13:54:03";200;"0.008";"GET /sites/default/files/color/garland-54b3a54a/bg-content.png HTTP/1.1";304;0;"http://dev.aurem.cz:8010/uvod";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:13:54:03";200;"0.004";"GET /sites/default/files/color/garland-54b3a54a/bg-content-right.png HTTP/1.1";304;0;"http://dev.aurem.cz:8010/uvod";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:13:54:03";200;"0.004";"GET /sites/default/files/color/garland-54b3a54a/bg-content-left.png HTTP/1.1";304;0;"http://dev.aurem.cz:8010/uvod";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:13:54:03";200;"0.004";"GET /misc/powered-blue-80x15.png HTTP/1.1";304;0;"http://dev.aurem.cz:8010/uvod";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:28:28";200;"0.047";"GET /info.php HTTP/1.1";200;10946;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:28:28";200;"0.003";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:35:52";200;"0.111";"GET /info.php HTTP/1.1";200;10969;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:35:53";200;"0.004";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:36:05";200;"0.027";"GET /info.php HTTP/1.1";200;10967;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:36:05";200;"0.003";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:36:06";200;"0.011";"GET /info.php HTTP/1.1";200;10970;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:36:06";200;"0.004";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:36:37";200;"0.112";"GET /info.php HTTP/1.1";200;10967;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:36:37";200;"0.005";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:36:39";200;"0.028";"GET /info.php HTTP/1.1";200;10967;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:36:39";200;"0.003";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:37:51";200;"0.112";"GET /info.php HTTP/1.1";200;10966;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:37:52";200;"0.005";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:37:53";200;"0.036";"GET /info.php HTTP/1.1";200;10967;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:37:53";200;"0.003";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:37:54";200;"0.015";"GET /info.php HTTP/1.1";200;10968;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:37:54";200;"0.004";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:37:55";200;"0.015";"GET /info.php HTTP/1.1";200;10968;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:37:56";200;"0.003";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:39:23";200;"0.112";"GET /info.php HTTP/1.1";200;10979;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:39:23";200;"0.005";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:41:17";200;"0.112";"GET /info.php HTTP/1.1";200;10982;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
